"Name","Url","Telephone","Latitude","Longitude","Address","County","Photo","Tags"
"Adonis Flower Designers","https://adonis.ie/workshops/","0035314545973","53.34096520000001","-6.272102800000001","59- 60 Patrick St, Christchurch Pl, The Liberties, Dublin, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/5db4df24-42bd-46b9-a669-e74ac08bdc45/adonis-florist-interior.jpg?w=640&q=66&fit=scale","Activity,Craft,Shopping,Learning,Shopping Centres and Department Store,Food Shops "
"Adrigole Arts (Pure-Ireland)","https://www.pure-ireland.ie/","003532760234","51.6844045","-9.710122499999999","Drumlave, , P75 HF10","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1f87efb9-9651-4ff6-99fc-a086b98cab5c/adrigole-arts-shop-and-cafe-exterior.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Attraction,Venue,Music,Cafe,Food Shops "
"Killarney Lakes and Gap of Dunloe Tour by Adventure 001 Helicopters Ireland","https://www.adventure001.ie/ActivityDetail/Aviation/Helicopter-Rides/43/Killarney-Lakes-and-Gap-of-Dunloe/AHI754","0035351550200","52.3458108","-9.7623808","Ardfert Airfield, Ballyrobert, Ardfert, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ade0136c-5e09-407c-9ecc-0d27d6f1f049/aerial-view-killarney-lakes.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Day Tour,Tour"
"10km Helicopter Buzz Flight by Adventure 001 Helicopters Ireland","https://www.adventure001.ie/ActivityDetail/Aviation/Helicopter-Rides/43/10-km-Helicopter-Buzz-Flight/AH10K","0035351550200","52.18742699999999","-7.079176999999998","Killowen, , X91 AR26","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/3faca1c9-39b6-46c8-8f97-55badeac6347/aerial-view-from-helicopter.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Day Tour,Tour"
"Clew Bay, Westport and Croagh Patrick Tour by Adventure 001 Helicopters Ireland","https://www.adventure001.ie/ActivityDetail/Aviation/Helicopter-Rides/43/Clew-Bay%2c-Westport-and-Croagh-Patrick-Tour/AHI755","0035351550200","53.6382888","-9.244663599999999","Ballinrobe Race Course, Rathcarreen, Ballinrobe, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/64d456f0-49bb-400b-a4cd-02cf14000714/croagh-patrick-view.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Day Tour,Tour"
"Fortress Spike Island Tour by Adventure 001 Helicopters Ireland","https://www.adventure001.ie/ActivityDetail/Aviation/Helicopter-Rides/43/Fortress-Spike-Island-Helicopter-Tour/AHI95K","0035351550200","52.132177","-8.685995","Cork Racecourse Mallow, Killetra, Mallow, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1c2530b5-e4a2-4d6a-ac4a-7d1d7d3f6f82/aerial-view-spike-island.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Day Tour,Tour"
"The Copper Coast Tour by Adventure 001 Helicopters Ireland","https://www.adventure001.ie/ActivityDetail/Aviation/Helicopter-Rides/43/The-Copper-Coast-Helicopter-Tour/AHI751","0035351550200","52.18856","-7.080912","Waterford Airport, Ballygarran, Waterford Regional Airport, , ","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/888ca60b-94e0-409c-beb5-7ed6fcf758fc/ballymacaw-cove-waterford.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Day Tour,Tour"
"Cliffs of Moher Tour by Adventure 001 Helicopters Ireland","https://www.adventure001.ie/ActivityDetail/Aviation/Helicopter-Rides/43/Cliffs-Of-Moher-Tour/AHI453","0035351550200","52.8462202","-9.4139509","Leagard South, Spanish Point, ","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/3655ff45-bee4-441d-a951-05814ad9ac05/helicopter-view-cliffs-of-moher.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Day Tour,Tour"
"Adventure 001 Helicopters Ireland","https://www.adventure001.ie/","0035351550200","52.18742699999999","-7.079176999999998","Killowen, , X91 AR26","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/93a1485e-d43d-440c-b273-1073956bad27/adventure-helicopter.jpg?w=640&q=66&fit=scale","Activity,Experience,Day Tour,Tour"
"Adventure Gently","https://www.adventuregentlyireland.com/","00353857280520","54.2304964391538","-8.3012295257849","Beagh, Dromahair, ","Leitrim","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2d1cec05-79db-406f-9f0b-6d1fcfde880d/059abbba-3d0a-4bef-8cfc-0d74dc0c8f2c_92031.jpg?w=640&q=66&fit=scale","Activity,Experience,Kayaking,Activity Operator,Nature and Wildlife,Boat,Tour"
"adventure.ie","https://www.adventure.ie/category/explore/","0035312542754","53.0119991","-6.107665799999999","Ashford Business Centre, Mount Usher Court, Ashford, A67 PN59","Wicklow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/89f1e0f0-6b2b-4be2-8341-af62d30d0d7a/adventure-scenery.jpeg?w=640&q=66&fit=scale","Activity,Experience,Climbing,Activity Operator,Walking ,Walking"
"Adventure Legend","https://adventurelegend.ie/","00353876654042","54.0138727","-7.5282313","Portaliff Or Townparks, Killashandra, , ","Cavan","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9b7ae953-5887-45a8-9930-a9a0ff76f26c/boat-tour-to-clough-oughter-castle.jpg?w=640&q=66&fit=scale","Activity,Experience,Kayaking,Activity Operator,Learning,Surfing,Walking ,Walking,Day Tour,Tour"
"Adventure Rooms Dublin","https://adventurerooms.ie/","0035318727927","53.34966379999999","-6.270430499999999","Classic House, Green St, Rotunda, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/58b377da-e2b3-43aa-a383-7758ecf4b003/adventure-rooms-dublin-group.jpg?w=640&q=66&fit=scale","Activity"
"Adventure Sports Culdaff","https://adventuresummercamp.ie/","00353830161907","55.3003397","-7.154144800000001","pier, Bunagee Rd, Carthage, Bunagee, , ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/e3f79444-14f5-40e2-b8b1-65bc78ecb101/kayaking-with-adventure-sports-culdaff.jpg?w=640&q=66&fit=scale","Activity,Experience,Climbing,Activity Operator,Kayaking,Walking ,Walking"
"Adventure Tours Inis Mor","https://www.facebook.com/AdventureToursInisMor","00353879547571","53.11914082815188","-9.66904792855837","Cuan Chiaran, Kilronan, Inis Mor, , ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/99893dfc-c8fb-4311-afb9-34b1df43f0a8/2c0e5c7b-0ea3-4c90-a218-0c3ef12e8ca1_96916.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Aer Arann Islands","https://aerarannislands.ie/","0035391593034","53.232243","-9.469586","Aerfort Chonamara, Caislean, Minna, Inveran, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a479de07-3d2a-4519-b373-0816811a5167/aer-arann-islands-scenic-tour.jpg?w=640&q=66&fit=scale","Activity Experience Transport Activity Operator Tour Coach Road"
"Aerfort Réigiúnach Chonamara (Connemara Regional Airport)",,"","53.2322156","-9.4695141","Connemara Airport, Inveran, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6ed65d51-236b-462a-9043-edbc95a42490/connemara-airport-galway.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Attraction,Embarkation Point,Coach,Road"
"Aghaboe Abbey",,"","52.92221660000001","-7.514009299999999","Friarsland, Aghaboe, ","Laois","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2ac40896-5ada-41e8-9a1a-7248d8f23f31/5d31d8f2-0b73-48e3-a788-b06cbe3a186d_49898.jpg?w=640&q=66&fit=scale","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle"
"The Spa at Aghadoe Heights","https://www.aghadoeheights.com/spa","00353646631766","52.07733390000001","-9.5562134","Lakes of Killarney, Nunstown, Killarney, V93 DH59","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9208deee-6f61-454f-a01b-297a9cc1b290/2b65ddf6-2dde-414b-9a23-6c3ef25e9dbe_87109.jpg?w=640&q=66&fit=scale","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
"Agricultural Heritage Display Centre","https://www.coolakayhouse.ie/agricultural-heritage-museum","0035312862423","53.1667259","-6.188046300000001","Powerscourt Waterfall Road, Coolakay, Enniskerry, ","Wicklow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/58585f43-8a73-4033-99ce-711334f73096/01970ab4-411a-4627-89c2-3d674867ff9c_46131.jpg?w=640&q=66&fit=scale","Activity,Experience,Agriculture,Nature and Wildlife,Attraction,Museums and Attraction"
"Ahakista Air India Plane Disaster Memorial","https://livingthesheepsheadway.com/air-india-disaster-memorial/","","51.59751","-9.621448","Sheeps Head Peninsula, Ahakista, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9dbacd3d-b6dd-4fb2-a76c-a5a0fe6eb624/47049b21-63c1-4500-8b52-472646a967d1_48088.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Public Sculpture"
"Ahascragh Distillery","https://ahascraghdistillery.com/","00353909688935","53.39683859999999","-8.3354552","Chapel St, Ahascragh West, Ahascragh, H53 AH39","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8517967b-d03c-4fa9-adad-a7d0e6b782fd/ahascragh-distillery-aerial-exterior.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Learning,Activity Operator,Attraction,Museums and Attraction,Food Shops ,Shopping,Tour"
"Ahenny High Crosses","http://www.megalithicireland.com/High%20Cross%20Ahenny.htm","","52.41253745665957","-7.393333381617822","Carrick On Suir, Ahenny, ","Tipperary","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/61f58923-9d20-4cc6-8946-712fed95972a/b807b825-d6d9-476f-98c3-ea562e94f502_95276.jpg?w=640&q=66&fit=scale","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle"
"Ahoy Café","https://www.facebook.com/ahoycafekillybegs","00353749731952","54.63338479999999","-8.4460411","Shore Road, Killybegs, F94 V322","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2888fb86-3360-4241-b983-7f8920ff460c/fc8a9f70-71bf-4d2f-bf98-efadcae930e6_95988.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Cafe,Seafood,Restaurant"
"Aidi MacDáibhi Celtic Jewellery","https://www.celticjewelry.ie/","00353834834176","52.447323","-9.482014999999999","Church Street Church St, Listowel, V31 Y659","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/26d7c390-d9d0-4c95-9e3c-011caa3a9c69/3daa813a-e7d3-486f-b8d5-a5c5c33f9f1c_96822.jpeg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Aileach Restaurant at the Clanree Hotel","https://www.clanreehotel.com/CarveryCoffeeDock.html","00353749124369","54.94365939999999","-7.6983954","Derry Road, Bunnagee, Letterkenny, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2825fa21-fa23-411f-b407-fe3030351031/e0cd3e38-66af-49f4-915e-7271bfc0052b_69792.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant"
"Aillebrack/Silver Hill Beach","https://beachawards.ie/green-coast/sites/","","53.4204036","-10.1480981","Unnamed Road, Silverhill, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/f68f67b8-c4b5-425a-80c5-74abfae17b38/aillebrack_beach.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Beach"
"Aillwee Burren Experience: Cave Tours, Birds of Prey & Farm Shop","https://aillweeburrenexperience.ie/","00353657077036","53.09043310000001","-9.146812299999999","Aillwee Burren Experience, Ballycahill, Ballyvaughan, H91 AX26","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/38b3039b-a3d3-4099-9dad-ce8535e77550/aillwee-cave.jpeg?w=640&q=66&fit=scale","Activity,Experience,Falconry,Nature and Wildlife,Activity Operator,Natural Landscape,Attraction,Food Shops ,Shopping,Tour"
"Áine Dunne - Fine Art Tapestry Weaver","https://ainedunneweaver.com/","00353879112502","53.76211399999999","-6.351276999999999","An Cruach, Ballymakenny, Drogheda, ","Louth","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/822cb5af-a343-4ca9-b5e8-24a4e59b950a/hand-weaving-a-specially-commissioned-piece.jpg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Learning,Art Gallery,Attraction,Activity Operator"
"Aircoach","https://www.aircoach.ie/","0035318447118","53.4297727","-6.2437893","Arrivals T1 & T2, Dublin Airport, K67P6K2","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2e57453d-eabe-485c-a6a5-0aee139bfd1c/aircoach-bus-parked-beside-meadow.jpg?w=640&q=66&fit=scale","Activity Transport Coach Road"
"Airfield Estate","https://www.airfield.ie/","0035319696666","53.28817950000001","-6.236995299999999","Overend Ave, Dundrum, Dublin, D14 EE77","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c7bfd4d3-268f-41c6-bc55-06e3cb173c2c/airfield-house-at-airfield-estate.jpg?w=640&q=66&fit=scale","Activity Gardens Attraction Garden Visitor Farm Nature and Wildlife"
"Airmid Natural Handmade Skincare","https://airmidsoap.com/","00353892066292","52.9417237","-9.293415000000001","AIRMID, Church St, Deerpark Middle, Ennistimon, , V95 CR44","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/da267e49-5c0d-42f4-9c35-a7670eea828d/vintage-bath-on-display-in-airmid-shop-ennistymon.jpg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Airtastic Entertainment Centre","https://air-tastic.com/locations/cork","00353818882232","51.903236","-8.357882399999998","Unit 5, Eastgate Retail Park, Little Island, T45 DY80","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b68bf7df-4d81-4e52-9506-ca319d5b7c95/children-enjoying-indoor-slides.jpg?w=640&q=66&fit=scale","Activity,Experience,Restaurant,Activity Operator,Food and Drink"
"Alaind Walking Sneem","https://alaindwalkingireland.ie","00353852581480","51.84421","-9.9086594","Álaind Lodges B&B, Sportsfield Road, Moularostig, Sneem, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9586a48c-f428-4a61-9cff-6721d6fb29ba/IMG_0389.jpg?w=640&q=66&fit=scale","Activity,Walking ,Walking,Activity Operator,Tour"
"Alainn Tours","https://www.vacancesenirlande.com/","00353719150345","54.276444346788004","-8.494411290535822","Unit 9, ProTek House, Finisklin Business Park, Sligo, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c516a437-564f-4bce-8340-38e9d758cfa7/cd88f121-caef-4ce6-8961-c628c0aab80d_90161.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Alan Gaillard Stoneware Pottery","http://alangaillard.com/","003539522786","53.5036472","-10.0308748","The Stone House, Westport Rd, Letternoosh, Clifden, H71 VY45","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ea8d6ebf-47d2-427d-bb86-08561f242759/alan-gailliard-studio.jpg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Alchemy Tours","https://www.alchemytours.ie/","00353862596887","54.14019560000001","-10.0836632","Mullaghroe, North, Clogher, F26 C2C8","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9d1675e7-723b-49eb-b9de-87a2797fdbb2/alchemy-tours-photo.jpeg?w=640&q=66&fit=scale","Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife,Tour"
"Alive Outside","https://www.aliveoutside.ie/","0035312147355","53.1806783","-6.1064453","Garden House, Southern Cross Rd, Kilruddery Demesne West, Bray, A98 W9F2","Wicklow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/351ff771-22d1-4b1a-ac50-9988e9dbb38c/three-people-practising-archery.jpg?w=640&q=66&fit=scale","Activity,Experience,Climbing,Activity Operator,Kayaking,Swimming,Swimming Pools and Water Park,Venue,Adventure Center"
"Alix Gardners Cookery School","https://www.dublincookery.com/","0035316681553","53.3296366","-6.245328100000001","71 Waterloo Rd, Ballsbridge, D04 P659","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/e893e191-5cd1-4bc2-bd12-702ebf30db45/fruit-loaf.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Restaurant,Learning,Activity Operator,Food Trails and Tour,Tour"
"All Ireland Chauffeur - Coach Tours","https://www.allirelandchauffeurtours.com","00353(0)876613619","52.23938187117054","-7.075492314680446","13 Shanagarry, Collins Ave, Waterford City, ","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1959621e-1e65-4013-8ade-cd6436962596/a49d5f26-15a5-4734-91fc-597734db0673_89556.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"All Weather Golf","https://www.allweathergolf.ie/","00353879889889","52.1125967","-7.566887599999999","cloncoskraine, Dungarvan, X35 AX03","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ae63ffed-9d6f-41a4-981a-7aba7bcf24e8/golfer-getting-ready.jpg?w=640&q=66&fit=scale","Activity,Experience,Golf,Activity Operator"
"Allihies Copper Mine Museum","https://acmm.ie/theminemuseum/","003532773218","51.6412598","-10.0441558","Cloan, Beara, Allihies, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/37e860dc-0a3a-4f0d-af42-2ca19c3e17a6/allihies-copper-mine-museum.jpg?w=640&q=66&fit=scale","Activity,Experience,Learning,Walking ,Walking,Attraction,Museums and Attraction,Cafe,Food and Drink"
"Allihies Copper Mine Tour","http://bearabaoitours.com","00353(0)876461627","51.63912118061872","-10.045510909174027","Cnocán, Beara, , ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/76f2addc-b6d5-44c4-ab09-e439884588cf/00ada4bc-bf0c-4e2b-84bf-081dcd91a854_96845.jpg?w=640&q=66&fit=scale","Activity,Walking ,Walking,Activity Operator,Tour"
"Allo's Restaurant, Bar & Bistro","https://www.facebook.com/Allosbarbistro","003536822880","52.44659919999999","-9.4842248","41 Church St, Listowel, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/99f7981c-20bb-492d-bfce-58791cd404f0/424747b1-6a3d-4b27-a9ae-4397e33ae4ba_15664.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant"
"Aloha Surf School","https://surfschool.ie/","00353872133996","53.11747539999999","-9.2861007","Fanore More, Fanore, ","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/846a93df-d456-40af-b96d-8d3b67e3b52a/9e97312c-2350-4a7e-ac66-ac233488bcc0_45747.jpeg?w=640&q=66&fit=scale","Activity,Surfing,Activity Operator"
"Alpaca Lodge ","https://www.facebook.com/Alpacaslodge/","00353879825800","52.54153300000001","-6.3574919","Wells, Gorey, Y25 R9K6","Wexford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/487b249e-3544-4f2f-bbcf-5be48ff74929/alpaca-lodge-ducky.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour,Walking"
